file,dataset,dataset_id,metadata_id,recording_id,original_recording,raw_exists,h5_exists,h5_shape,h5_dtype,label,duplicate_original_path,shared_resolved_raw_path,shared_raw_inode,group,metadata_rate,metadata_channel,metadata_length,observed_length,observed_channels
RM_003_FEMTO.h5,RM_003_FEMTO,3,27478,27478,Test_Set/Bearing1_7/acc_00707.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27479,27479,Test_Set/Bearing1_7/acc_00708.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27480,27480,Test_Set/Bearing1_7/acc_00709.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27481,27481,Test_Set/Bearing1_7/acc_00710.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27482,27482,Test_Set/Bearing1_7/acc_00711.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27483,27483,Test_Set/Bearing1_7/acc_00712.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27484,27484,Test_Set/Bearing1_7/acc_00713.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27485,27485,Test_Set/Bearing1_7/acc_00714.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27486,27486,Test_Set/Bearing1_7/acc_00715.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27487,27487,Test_Set/Bearing1_7/acc_00716.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27488,27488,Test_Set/Bearing1_7/acc_00717.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27489,27489,Test_Set/Bearing1_7/acc_00718.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27490,27490,Test_Set/Bearing1_7/acc_00719.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27491,27491,Test_Set/Bearing1_7/acc_00720.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27492,27492,Test_Set/Bearing1_7/acc_00721.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27493,27493,Test_Set/Bearing1_7/acc_00722.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27494,27494,Test_Set/Bearing1_7/acc_00723.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27495,27495,Test_Set/Bearing1_7/acc_00724.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27496,27496,Test_Set/Bearing1_7/acc_00725.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27497,27497,Test_Set/Bearing1_7/acc_00726.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27498,27498,Test_Set/Bearing1_7/acc_00727.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27499,27499,Test_Set/Bearing1_7/acc_00728.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27500,27500,Test_Set/Bearing1_7/acc_00729.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27501,27501,Test_Set/Bearing1_7/acc_00730.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27502,27502,Test_Set/Bearing1_7/acc_00731.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27503,27503,Test_Set/Bearing1_7/acc_00732.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27504,27504,Test_Set/Bearing1_7/acc_00733.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27505,27505,Test_Set/Bearing1_7/acc_00734.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27506,27506,Test_Set/Bearing1_7/acc_00735.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27507,27507,Test_Set/Bearing1_7/acc_00736.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27508,27508,Test_Set/Bearing1_7/acc_00737.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27509,27509,Test_Set/Bearing1_7/acc_00738.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27510,27510,Test_Set/Bearing1_7/acc_00739.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27511,27511,Test_Set/Bearing1_7/acc_00740.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27512,27512,Test_Set/Bearing1_7/acc_00741.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27513,27513,Test_Set/Bearing1_7/acc_00742.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27514,27514,Test_Set/Bearing1_7/acc_00743.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27515,27515,Test_Set/Bearing1_7/acc_00744.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27516,27516,Test_Set/Bearing1_7/acc_00745.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27517,27517,Test_Set/Bearing1_7/acc_00746.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27518,27518,Test_Set/Bearing1_7/acc_00747.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27519,27519,Test_Set/Bearing1_7/acc_00748.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27520,27520,Test_Set/Bearing1_7/acc_00749.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27521,27521,Test_Set/Bearing1_7/acc_00750.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27522,27522,Test_Set/Bearing1_7/acc_00751.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27523,27523,Test_Set/Bearing1_7/acc_00752.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27524,27524,Test_Set/Bearing1_7/acc_00753.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27525,27525,Test_Set/Bearing1_7/acc_00754.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27526,27526,Test_Set/Bearing1_7/acc_00755.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27527,27527,Test_Set/Bearing1_7/acc_00756.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27528,27528,Test_Set/Bearing1_7/acc_00757.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27529,27529,Test_Set/Bearing1_7/acc_00758.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27530,27530,Test_Set/Bearing1_7/acc_00759.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27531,27531,Test_Set/Bearing1_7/acc_00760.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27532,27532,Test_Set/Bearing1_7/acc_00761.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27533,27533,Test_Set/Bearing1_7/acc_00762.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27534,27534,Test_Set/Bearing1_7/acc_00763.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27535,27535,Test_Set/Bearing1_7/acc_00764.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27536,27536,Test_Set/Bearing1_7/acc_00765.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27537,27537,Test_Set/Bearing1_7/acc_00766.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27538,27538,Test_Set/Bearing1_7/acc_00767.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27539,27539,Test_Set/Bearing1_7/acc_00768.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27540,27540,Test_Set/Bearing1_7/acc_00769.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27541,27541,Test_Set/Bearing1_7/acc_00770.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27542,27542,Test_Set/Bearing1_7/acc_00771.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27543,27543,Test_Set/Bearing1_7/acc_00772.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27544,27544,Test_Set/Bearing1_7/acc_00773.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27545,27545,Test_Set/Bearing1_7/acc_00774.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27546,27546,Test_Set/Bearing1_7/acc_00775.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27547,27547,Test_Set/Bearing1_7/acc_00776.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27548,27548,Test_Set/Bearing1_7/acc_00777.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27549,27549,Test_Set/Bearing1_7/acc_00778.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27550,27550,Test_Set/Bearing1_7/acc_00779.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27551,27551,Test_Set/Bearing1_7/acc_00780.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27552,27552,Test_Set/Bearing1_7/acc_00781.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27553,27553,Test_Set/Bearing1_7/acc_00782.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27554,27554,Test_Set/Bearing1_7/acc_00783.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27555,27555,Test_Set/Bearing1_7/acc_00784.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27556,27556,Test_Set/Bearing1_7/acc_00785.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27557,27557,Test_Set/Bearing1_7/acc_00786.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27558,27558,Test_Set/Bearing1_7/acc_00787.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27559,27559,Test_Set/Bearing1_7/acc_00788.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27560,27560,Test_Set/Bearing1_7/acc_00789.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27561,27561,Test_Set/Bearing1_7/acc_00790.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27562,27562,Test_Set/Bearing1_7/acc_00791.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27563,27563,Test_Set/Bearing1_7/acc_00792.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27564,27564,Test_Set/Bearing1_7/acc_00793.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27565,27565,Test_Set/Bearing1_7/acc_00794.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27566,27566,Test_Set/Bearing1_7/acc_00795.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27567,27567,Test_Set/Bearing1_7/acc_00796.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27568,27568,Test_Set/Bearing1_7/acc_00797.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27569,27569,Test_Set/Bearing1_7/acc_00798.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27570,27570,Test_Set/Bearing1_7/acc_00799.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27571,27571,Test_Set/Bearing1_7/acc_00800.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27572,27572,Test_Set/Bearing1_7/acc_00801.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27573,27573,Test_Set/Bearing1_7/acc_00802.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27574,27574,Test_Set/Bearing1_7/acc_00803.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27575,27575,Test_Set/Bearing1_7/acc_00804.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27576,27576,Test_Set/Bearing1_7/acc_00805.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27577,27577,Test_Set/Bearing1_7/acc_00806.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27578,27578,Test_Set/Bearing1_7/acc_00807.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27579,27579,Test_Set/Bearing1_7/acc_00808.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27580,27580,Test_Set/Bearing1_7/acc_00809.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27581,27581,Test_Set/Bearing1_7/acc_00810.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27582,27582,Test_Set/Bearing1_7/acc_00811.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27583,27583,Test_Set/Bearing1_7/acc_00812.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27584,27584,Test_Set/Bearing1_7/acc_00813.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27585,27585,Test_Set/Bearing1_7/acc_00814.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27586,27586,Test_Set/Bearing1_7/acc_00815.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27587,27587,Test_Set/Bearing1_7/acc_00816.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27588,27588,Test_Set/Bearing1_7/acc_00817.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27589,27589,Test_Set/Bearing1_7/acc_00818.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27590,27590,Test_Set/Bearing1_7/acc_00819.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27591,27591,Test_Set/Bearing1_7/acc_00820.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27592,27592,Test_Set/Bearing1_7/acc_00821.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27593,27593,Test_Set/Bearing1_7/acc_00822.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27594,27594,Test_Set/Bearing1_7/acc_00823.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27595,27595,Test_Set/Bearing1_7/acc_00824.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27596,27596,Test_Set/Bearing1_7/acc_00825.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27597,27597,Test_Set/Bearing1_7/acc_00826.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27598,27598,Test_Set/Bearing1_7/acc_00827.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27599,27599,Test_Set/Bearing1_7/acc_00828.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
RM_003_FEMTO.h5,RM_003_FEMTO,3,27600,27600,Test_Set/Bearing1_7/acc_00829.csv,True,True,"(2560, 2, 1)",float64,0.0,False,False,False,Bearing1_7,25600.0,2.0,2560.0,2560,2
