Id,Dataset_id,Name,File,Original_Label,Protocol_Label,Label,Domain_id,Sample_rate,Protocol_Group,Protocol_Fold,Protocol_Split
5287,2,RM_002_XJTU,40Hz10kN/Bearing3_2/404.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5288,2,RM_002_XJTU,40Hz10kN/Bearing3_2/405.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5289,2,RM_002_XJTU,40Hz10kN/Bearing3_2/406.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5290,2,RM_002_XJTU,40Hz10kN/Bearing3_2/407.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5291,2,RM_002_XJTU,40Hz10kN/Bearing3_2/408.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5292,2,RM_002_XJTU,40Hz10kN/Bearing3_2/409.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5293,2,RM_002_XJTU,40Hz10kN/Bearing3_2/410.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5294,2,RM_002_XJTU,40Hz10kN/Bearing3_2/411.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5295,2,RM_002_XJTU,40Hz10kN/Bearing3_2/412.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5296,2,RM_002_XJTU,40Hz10kN/Bearing3_2/413.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5297,2,RM_002_XJTU,40Hz10kN/Bearing3_2/414.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5298,2,RM_002_XJTU,40Hz10kN/Bearing3_2/415.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5299,2,RM_002_XJTU,40Hz10kN/Bearing3_2/416.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5300,2,RM_002_XJTU,40Hz10kN/Bearing3_2/417.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5301,2,RM_002_XJTU,40Hz10kN/Bearing3_2/418.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5302,2,RM_002_XJTU,40Hz10kN/Bearing3_2/419.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5303,2,RM_002_XJTU,40Hz10kN/Bearing3_2/420.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5304,2,RM_002_XJTU,40Hz10kN/Bearing3_2/421.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5305,2,RM_002_XJTU,40Hz10kN/Bearing3_2/422.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5306,2,RM_002_XJTU,40Hz10kN/Bearing3_2/423.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5307,2,RM_002_XJTU,40Hz10kN/Bearing3_2/424.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5308,2,RM_002_XJTU,40Hz10kN/Bearing3_2/425.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5309,2,RM_002_XJTU,40Hz10kN/Bearing3_2/426.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5310,2,RM_002_XJTU,40Hz10kN/Bearing3_2/427.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5311,2,RM_002_XJTU,40Hz10kN/Bearing3_2/428.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5312,2,RM_002_XJTU,40Hz10kN/Bearing3_2/429.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5313,2,RM_002_XJTU,40Hz10kN/Bearing3_2/430.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5314,2,RM_002_XJTU,40Hz10kN/Bearing3_2/431.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5315,2,RM_002_XJTU,40Hz10kN/Bearing3_2/432.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5316,2,RM_002_XJTU,40Hz10kN/Bearing3_2/433.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5317,2,RM_002_XJTU,40Hz10kN/Bearing3_2/434.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5318,2,RM_002_XJTU,40Hz10kN/Bearing3_2/435.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5319,2,RM_002_XJTU,40Hz10kN/Bearing3_2/436.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5320,2,RM_002_XJTU,40Hz10kN/Bearing3_2/437.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5321,2,RM_002_XJTU,40Hz10kN/Bearing3_2/438.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5322,2,RM_002_XJTU,40Hz10kN/Bearing3_2/439.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5323,2,RM_002_XJTU,40Hz10kN/Bearing3_2/440.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5324,2,RM_002_XJTU,40Hz10kN/Bearing3_2/441.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5325,2,RM_002_XJTU,40Hz10kN/Bearing3_2/442.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5326,2,RM_002_XJTU,40Hz10kN/Bearing3_2/443.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5327,2,RM_002_XJTU,40Hz10kN/Bearing3_2/444.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5328,2,RM_002_XJTU,40Hz10kN/Bearing3_2/445.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5329,2,RM_002_XJTU,40Hz10kN/Bearing3_2/446.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5330,2,RM_002_XJTU,40Hz10kN/Bearing3_2/447.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5331,2,RM_002_XJTU,40Hz10kN/Bearing3_2/448.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5332,2,RM_002_XJTU,40Hz10kN/Bearing3_2/449.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5333,2,RM_002_XJTU,40Hz10kN/Bearing3_2/450.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5334,2,RM_002_XJTU,40Hz10kN/Bearing3_2/451.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5335,2,RM_002_XJTU,40Hz10kN/Bearing3_2/452.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5336,2,RM_002_XJTU,40Hz10kN/Bearing3_2/453.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5337,2,RM_002_XJTU,40Hz10kN/Bearing3_2/454.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5338,2,RM_002_XJTU,40Hz10kN/Bearing3_2/455.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5339,2,RM_002_XJTU,40Hz10kN/Bearing3_2/456.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5340,2,RM_002_XJTU,40Hz10kN/Bearing3_2/457.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5341,2,RM_002_XJTU,40Hz10kN/Bearing3_2/458.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5342,2,RM_002_XJTU,40Hz10kN/Bearing3_2/459.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5343,2,RM_002_XJTU,40Hz10kN/Bearing3_2/460.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5344,2,RM_002_XJTU,40Hz10kN/Bearing3_2/461.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5345,2,RM_002_XJTU,40Hz10kN/Bearing3_2/462.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5346,2,RM_002_XJTU,40Hz10kN/Bearing3_2/463.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5347,2,RM_002_XJTU,40Hz10kN/Bearing3_2/464.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5348,2,RM_002_XJTU,40Hz10kN/Bearing3_2/465.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5349,2,RM_002_XJTU,40Hz10kN/Bearing3_2/466.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5350,2,RM_002_XJTU,40Hz10kN/Bearing3_2/467.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5351,2,RM_002_XJTU,40Hz10kN/Bearing3_2/468.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5352,2,RM_002_XJTU,40Hz10kN/Bearing3_2/469.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5353,2,RM_002_XJTU,40Hz10kN/Bearing3_2/470.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5354,2,RM_002_XJTU,40Hz10kN/Bearing3_2/471.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5355,2,RM_002_XJTU,40Hz10kN/Bearing3_2/472.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5356,2,RM_002_XJTU,40Hz10kN/Bearing3_2/473.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5357,2,RM_002_XJTU,40Hz10kN/Bearing3_2/474.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5358,2,RM_002_XJTU,40Hz10kN/Bearing3_2/475.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5359,2,RM_002_XJTU,40Hz10kN/Bearing3_2/476.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5360,2,RM_002_XJTU,40Hz10kN/Bearing3_2/477.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5361,2,RM_002_XJTU,40Hz10kN/Bearing3_2/478.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5362,2,RM_002_XJTU,40Hz10kN/Bearing3_2/479.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5363,2,RM_002_XJTU,40Hz10kN/Bearing3_2/480.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5364,2,RM_002_XJTU,40Hz10kN/Bearing3_2/481.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5365,2,RM_002_XJTU,40Hz10kN/Bearing3_2/482.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5366,2,RM_002_XJTU,40Hz10kN/Bearing3_2/483.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5367,2,RM_002_XJTU,40Hz10kN/Bearing3_2/484.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5368,2,RM_002_XJTU,40Hz10kN/Bearing3_2/485.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5369,2,RM_002_XJTU,40Hz10kN/Bearing3_2/486.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5370,2,RM_002_XJTU,40Hz10kN/Bearing3_2/487.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5371,2,RM_002_XJTU,40Hz10kN/Bearing3_2/488.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5372,2,RM_002_XJTU,40Hz10kN/Bearing3_2/489.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5373,2,RM_002_XJTU,40Hz10kN/Bearing3_2/490.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5374,2,RM_002_XJTU,40Hz10kN/Bearing3_2/491.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5375,2,RM_002_XJTU,40Hz10kN/Bearing3_2/492.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5376,2,RM_002_XJTU,40Hz10kN/Bearing3_2/493.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5377,2,RM_002_XJTU,40Hz10kN/Bearing3_2/494.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5378,2,RM_002_XJTU,40Hz10kN/Bearing3_2/495.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5379,2,RM_002_XJTU,40Hz10kN/Bearing3_2/496.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5380,2,RM_002_XJTU,40Hz10kN/Bearing3_2/497.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5381,2,RM_002_XJTU,40Hz10kN/Bearing3_2/498.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5382,2,RM_002_XJTU,40Hz10kN/Bearing3_2/499.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5383,2,RM_002_XJTU,40Hz10kN/Bearing3_2/500.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5384,2,RM_002_XJTU,40Hz10kN/Bearing3_2/501.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5385,2,RM_002_XJTU,40Hz10kN/Bearing3_2/502.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5386,2,RM_002_XJTU,40Hz10kN/Bearing3_2/503.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5387,2,RM_002_XJTU,40Hz10kN/Bearing3_2/504.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5388,2,RM_002_XJTU,40Hz10kN/Bearing3_2/505.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5389,2,RM_002_XJTU,40Hz10kN/Bearing3_2/506.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5390,2,RM_002_XJTU,40Hz10kN/Bearing3_2/507.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5391,2,RM_002_XJTU,40Hz10kN/Bearing3_2/508.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5392,2,RM_002_XJTU,40Hz10kN/Bearing3_2/509.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5393,2,RM_002_XJTU,40Hz10kN/Bearing3_2/510.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5394,2,RM_002_XJTU,40Hz10kN/Bearing3_2/511.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5395,2,RM_002_XJTU,40Hz10kN/Bearing3_2/512.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5396,2,RM_002_XJTU,40Hz10kN/Bearing3_2/513.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5397,2,RM_002_XJTU,40Hz10kN/Bearing3_2/514.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5398,2,RM_002_XJTU,40Hz10kN/Bearing3_2/515.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5399,2,RM_002_XJTU,40Hz10kN/Bearing3_2/516.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5400,2,RM_002_XJTU,40Hz10kN/Bearing3_2/517.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5401,2,RM_002_XJTU,40Hz10kN/Bearing3_2/518.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5402,2,RM_002_XJTU,40Hz10kN/Bearing3_2/519.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5403,2,RM_002_XJTU,40Hz10kN/Bearing3_2/520.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5404,2,RM_002_XJTU,40Hz10kN/Bearing3_2/521.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5405,2,RM_002_XJTU,40Hz10kN/Bearing3_2/522.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5406,2,RM_002_XJTU,40Hz10kN/Bearing3_2/523.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5407,2,RM_002_XJTU,40Hz10kN/Bearing3_2/524.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5408,2,RM_002_XJTU,40Hz10kN/Bearing3_2/525.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5409,2,RM_002_XJTU,40Hz10kN/Bearing3_2/526.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5410,2,RM_002_XJTU,40Hz10kN/Bearing3_2/527.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5411,2,RM_002_XJTU,40Hz10kN/Bearing3_2/528.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5412,2,RM_002_XJTU,40Hz10kN/Bearing3_2/529.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5413,2,RM_002_XJTU,40Hz10kN/Bearing3_2/530.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5414,2,RM_002_XJTU,40Hz10kN/Bearing3_2/531.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5415,2,RM_002_XJTU,40Hz10kN/Bearing3_2/532.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5416,2,RM_002_XJTU,40Hz10kN/Bearing3_2/533.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5417,2,RM_002_XJTU,40Hz10kN/Bearing3_2/534.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5418,2,RM_002_XJTU,40Hz10kN/Bearing3_2/535.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5419,2,RM_002_XJTU,40Hz10kN/Bearing3_2/536.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5420,2,RM_002_XJTU,40Hz10kN/Bearing3_2/537.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5421,2,RM_002_XJTU,40Hz10kN/Bearing3_2/538.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5422,2,RM_002_XJTU,40Hz10kN/Bearing3_2/539.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5423,2,RM_002_XJTU,40Hz10kN/Bearing3_2/540.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5424,2,RM_002_XJTU,40Hz10kN/Bearing3_2/541.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5425,2,RM_002_XJTU,40Hz10kN/Bearing3_2/542.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5426,2,RM_002_XJTU,40Hz10kN/Bearing3_2/543.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5427,2,RM_002_XJTU,40Hz10kN/Bearing3_2/544.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5428,2,RM_002_XJTU,40Hz10kN/Bearing3_2/545.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5429,2,RM_002_XJTU,40Hz10kN/Bearing3_2/546.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5430,2,RM_002_XJTU,40Hz10kN/Bearing3_2/547.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5431,2,RM_002_XJTU,40Hz10kN/Bearing3_2/548.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5432,2,RM_002_XJTU,40Hz10kN/Bearing3_2/549.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5433,2,RM_002_XJTU,40Hz10kN/Bearing3_2/550.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5434,2,RM_002_XJTU,40Hz10kN/Bearing3_2/551.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5435,2,RM_002_XJTU,40Hz10kN/Bearing3_2/552.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5436,2,RM_002_XJTU,40Hz10kN/Bearing3_2/553.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5437,2,RM_002_XJTU,40Hz10kN/Bearing3_2/554.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5438,2,RM_002_XJTU,40Hz10kN/Bearing3_2/555.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5439,2,RM_002_XJTU,40Hz10kN/Bearing3_2/556.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5440,2,RM_002_XJTU,40Hz10kN/Bearing3_2/557.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5441,2,RM_002_XJTU,40Hz10kN/Bearing3_2/558.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5442,2,RM_002_XJTU,40Hz10kN/Bearing3_2/559.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5443,2,RM_002_XJTU,40Hz10kN/Bearing3_2/560.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5444,2,RM_002_XJTU,40Hz10kN/Bearing3_2/561.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5445,2,RM_002_XJTU,40Hz10kN/Bearing3_2/562.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5446,2,RM_002_XJTU,40Hz10kN/Bearing3_2/563.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5447,2,RM_002_XJTU,40Hz10kN/Bearing3_2/564.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5448,2,RM_002_XJTU,40Hz10kN/Bearing3_2/565.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5449,2,RM_002_XJTU,40Hz10kN/Bearing3_2/566.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5450,2,RM_002_XJTU,40Hz10kN/Bearing3_2/567.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5451,2,RM_002_XJTU,40Hz10kN/Bearing3_2/568.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5452,2,RM_002_XJTU,40Hz10kN/Bearing3_2/569.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5453,2,RM_002_XJTU,40Hz10kN/Bearing3_2/570.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5454,2,RM_002_XJTU,40Hz10kN/Bearing3_2/571.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5455,2,RM_002_XJTU,40Hz10kN/Bearing3_2/572.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5456,2,RM_002_XJTU,40Hz10kN/Bearing3_2/573.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5457,2,RM_002_XJTU,40Hz10kN/Bearing3_2/574.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5458,2,RM_002_XJTU,40Hz10kN/Bearing3_2/575.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5459,2,RM_002_XJTU,40Hz10kN/Bearing3_2/576.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5460,2,RM_002_XJTU,40Hz10kN/Bearing3_2/577.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5461,2,RM_002_XJTU,40Hz10kN/Bearing3_2/578.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5462,2,RM_002_XJTU,40Hz10kN/Bearing3_2/579.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5463,2,RM_002_XJTU,40Hz10kN/Bearing3_2/580.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5464,2,RM_002_XJTU,40Hz10kN/Bearing3_2/581.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5465,2,RM_002_XJTU,40Hz10kN/Bearing3_2/582.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5466,2,RM_002_XJTU,40Hz10kN/Bearing3_2/583.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5467,2,RM_002_XJTU,40Hz10kN/Bearing3_2/584.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5468,2,RM_002_XJTU,40Hz10kN/Bearing3_2/585.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5469,2,RM_002_XJTU,40Hz10kN/Bearing3_2/586.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5470,2,RM_002_XJTU,40Hz10kN/Bearing3_2/587.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5471,2,RM_002_XJTU,40Hz10kN/Bearing3_2/588.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5472,2,RM_002_XJTU,40Hz10kN/Bearing3_2/589.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5473,2,RM_002_XJTU,40Hz10kN/Bearing3_2/590.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5474,2,RM_002_XJTU,40Hz10kN/Bearing3_2/591.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5475,2,RM_002_XJTU,40Hz10kN/Bearing3_2/592.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
5476,2,RM_002_XJTU,40Hz10kN/Bearing3_2/593.csv,0,0,0,2,25600,XJTU/40Hz10kN/Bearing3_2,-1,test
