Id,Dataset_id,Name,Description,TYPE,File,Visiable,Label,Label_Description,RUL_label,RUL_label_description,Domain_id,Domain_description,Sample_rate,Sample_lenth,Channel,Fault_Diagnosis,Anomaly_Detection,Remaining_Life,Digital_Twin_Prediction,Fault_level
18190,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01188.csv,1,,,,,,,,,,,,,,
18191,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01189.csv,1,,,,,,,,,,,,,,
18192,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01190.csv,1,,,,,,,,,,,,,,
18193,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01191.csv,1,,,,,,,,,,,,,,
18194,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01192.csv,1,,,,,,,,,,,,,,
18195,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01193.csv,1,,,,,,,,,,,,,,
18196,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01194.csv,1,,,,,,,,,,,,,,
18197,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01195.csv,1,,,,,,,,,,,,,,
18198,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01196.csv,1,,,,,,,,,,,,,,
18199,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01197.csv,1,,,,,,,,,,,,,,
18200,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01198.csv,1,,,,,,,,,,,,,,
18201,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01199.csv,1,,,,,,,,,,,,,,
18202,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01200.csv,1,,,,,,,,,,,,,,
18203,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01201.csv,1,,,,,,,,,,,,,,
18204,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01202.csv,1,,,,,,,,,,,,,,
18205,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01203.csv,1,,,,,,,,,,,,,,
18206,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01204.csv,1,,,,,,,,,,,,,,
18207,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01205.csv,1,,,,,,,,,,,,,,
18208,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01206.csv,1,,,,,,,,,,,,,,
18209,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01207.csv,1,,,,,,,,,,,,,,
18210,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01208.csv,1,,,,,,,,,,,,,,
18211,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01209.csv,1,,,,,,,,,,,,,,
18212,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01210.csv,1,,,,,,,,,,,,,,
18213,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01211.csv,1,,,,,,,,,,,,,,
18214,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01212.csv,1,,,,,,,,,,,,,,
18215,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01213.csv,1,,,,,,,,,,,,,,
18216,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01214.csv,1,,,,,,,,,,,,,,
18217,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01215.csv,1,,,,,,,,,,,,,,
18218,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01216.csv,1,,,,,,,,,,,,,,
18219,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01217.csv,1,,,,,,,,,,,,,,
18220,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01218.csv,1,,,,,,,,,,,,,,
18221,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01219.csv,1,,,,,,,,,,,,,,
18222,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01220.csv,1,,,,,,,,,,,,,,
18223,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01221.csv,1,,,,,,,,,,,,,,
18224,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01222.csv,1,,,,,,,,,,,,,,
18225,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01223.csv,1,,,,,,,,,,,,,,
18226,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01224.csv,1,,,,,,,,,,,,,,
18227,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01225.csv,1,,,,,,,,,,,,,,
18228,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01226.csv,1,,,,,,,,,,,,,,
18229,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01227.csv,1,,,,,,,,,,,,,,
18230,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01228.csv,1,,,,,,,,,,,,,,
18231,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01229.csv,1,,,,,,,,,,,,,,
18232,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01230.csv,1,,,,,,,,,,,,,,
18233,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01231.csv,1,,,,,,,,,,,,,,
18234,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01232.csv,1,,,,,,,,,,,,,,
18235,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01233.csv,1,,,,,,,,,,,,,,
18236,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01234.csv,1,,,,,,,,,,,,,,
18237,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01235.csv,1,,,,,,,,,,,,,,
18238,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01236.csv,1,,,,,,,,,,,,,,
18239,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01237.csv,1,,,,,,,,,,,,,,
18240,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01238.csv,1,,,,,,,,,,,,,,
18241,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01239.csv,1,,,,,,,,,,,,,,
18242,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01240.csv,1,,,,,,,,,,,,,,
18243,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01241.csv,1,,,,,,,,,,,,,,
18244,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01242.csv,1,,,,,,,,,,,,,,
18245,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01243.csv,1,,,,,,,,,,,,,,
18246,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01244.csv,1,,,,,,,,,,,,,,
18247,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01245.csv,1,,,,,,,,,,,,,,
18248,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01246.csv,1,,,,,,,,,,,,,,
18249,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01247.csv,1,,,,,,,,,,,,,,
18250,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01248.csv,1,,,,,,,,,,,,,,
18251,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01249.csv,1,,,,,,,,,,,,,,
18252,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01250.csv,1,,,,,,,,,,,,,,
18253,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01251.csv,1,,,,,,,,,,,,,,
18254,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01252.csv,1,,,,,,,,,,,,,,
18255,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01253.csv,1,,,,,,,,,,,,,,
18256,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01254.csv,1,,,,,,,,,,,,,,
18257,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01255.csv,1,,,,,,,,,,,,,,
18258,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01256.csv,1,,,,,,,,,,,,,,
18259,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01257.csv,1,,,,,,,,,,,,,,
18260,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01258.csv,1,,,,,,,,,,,,,,
18261,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01259.csv,1,,,,,,,,,,,,,,
18262,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01260.csv,1,,,,,,,,,,,,,,
18263,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01261.csv,1,,,,,,,,,,,,,,
18264,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01262.csv,1,,,,,,,,,,,,,,
18265,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01263.csv,1,,,,,,,,,,,,,,
18266,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01264.csv,1,,,,,,,,,,,,,,
18267,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01265.csv,1,,,,,,,,,,,,,,
18268,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01266.csv,1,,,,,,,,,,,,,,
18269,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01267.csv,1,,,,,,,,,,,,,,
18270,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01268.csv,1,,,,,,,,,,,,,,
18271,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01269.csv,1,,,,,,,,,,,,,,
18272,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01270.csv,1,,,,,,,,,,,,,,
18273,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01271.csv,1,,,,,,,,,,,,,,
18274,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01272.csv,1,,,,,,,,,,,,,,
18275,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01273.csv,1,,,,,,,,,,,,,,
18276,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01274.csv,1,,,,,,,,,,,,,,
18277,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01275.csv,1,,,,,,,,,,,,,,
18278,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01276.csv,1,,,,,,,,,,,,,,
18279,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01277.csv,1,,,,,,,,,,,,,,
18280,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01278.csv,1,,,,,,,,,,,,,,
18281,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01279.csv,1,,,,,,,,,,,,,,
18282,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01280.csv,1,,,,,,,,,,,,,,
18283,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01281.csv,1,,,,,,,,,,,,,,
18284,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01282.csv,1,,,,,,,,,,,,,,
18285,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01283.csv,1,,,,,,,,,,,,,,
18286,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01284.csv,1,,,,,,,,,,,,,,
18287,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01285.csv,1,,,,,,,,,,,,,,
18288,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01286.csv,1,,,,,,,,,,,,,,
18289,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01287.csv,1,,,,,,,,,,,,,,
18290,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01288.csv,1,,,,,,,,,,,,,,
18291,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01289.csv,1,,,,,,,,,,,,,,
18292,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01290.csv,1,,,,,,,,,,,,,,
18293,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01291.csv,1,,,,,,,,,,,,,,
18294,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01292.csv,1,,,,,,,,,,,,,,
18295,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01293.csv,1,,,,,,,,,,,,,,
18296,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01294.csv,1,,,,,,,,,,,,,,
18297,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01295.csv,1,,,,,,,,,,,,,,
18298,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01296.csv,1,,,,,,,,,,,,,,
18299,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01297.csv,1,,,,,,,,,,,,,,
18300,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01298.csv,1,,,,,,,,,,,,,,
18301,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01299.csv,1,,,,,,,,,,,,,,
18302,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01300.csv,1,,,,,,,,,,,,,,
18303,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01301.csv,1,,,,,,,,,,,,,,
18304,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01302.csv,1,,,,,,,,,,,,,,
18305,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01303.csv,1,,,,,,,,,,,,,,
18306,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01304.csv,1,,,,,,,,,,,,,,
18307,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01305.csv,1,,,,,,,,,,,,,,
18308,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01306.csv,1,,,,,,,,,,,,,,
18309,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01307.csv,1,,,,,,,,,,,,,,
18310,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01308.csv,1,,,,,,,,,,,,,,
18311,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01309.csv,1,,,,,,,,,,,,,,
18312,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01310.csv,1,,,,,,,,,,,,,,
18313,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01311.csv,1,,,,,,,,,,,,,,
18314,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01312.csv,1,,,,,,,,,,,,,,
18315,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01313.csv,1,,,,,,,,,,,,,,
18316,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01314.csv,1,,,,,,,,,,,,,,
18317,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01315.csv,1,,,,,,,,,,,,,,
18318,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01316.csv,1,,,,,,,,,,,,,,
18319,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01317.csv,1,,,,,,,,,,,,,,
18320,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01318.csv,1,,,,,,,,,,,,,,
18321,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01319.csv,1,,,,,,,,,,,,,,
18322,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01320.csv,1,,,,,,,,,,,,,,
18323,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01321.csv,1,,,,,,,,,,,,,,
18324,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01322.csv,1,,,,,,,,,,,,,,
18325,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01323.csv,1,,,,,,,,,,,,,,
18326,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01324.csv,1,,,,,,,,,,,,,,
18327,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01325.csv,1,,,,,,,,,,,,,,
18328,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01326.csv,1,,,,,,,,,,,,,,
18329,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01327.csv,1,,,,,,,,,,,,,,
18330,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01328.csv,1,,,,,,,,,,,,,,
18331,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01329.csv,1,,,,,,,,,,,,,,
18332,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01330.csv,1,,,,,,,,,,,,,,
18333,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01331.csv,1,,,,,,,,,,,,,,
18334,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01332.csv,1,,,,,,,,,,,,,,
18335,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01333.csv,1,,,,,,,,,,,,,,
18336,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01334.csv,1,,,,,,,,,,,,,,
18337,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01335.csv,1,,,,,,,,,,,,,,
18338,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01336.csv,1,,,,,,,,,,,,,,
18339,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01337.csv,1,,,,,,,,,,,,,,
18340,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01338.csv,1,,,,,,,,,,,,,,
18341,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01339.csv,1,,,,,,,,,,,,,,
18342,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01340.csv,1,,,,,,,,,,,,,,
18343,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01341.csv,1,,,,,,,,,,,,,,
18344,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01342.csv,1,,,,,,,,,,,,,,
18345,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01343.csv,1,,,,,,,,,,,,,,
18346,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01344.csv,1,,,,,,,,,,,,,,
18347,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01345.csv,1,,,,,,,,,,,,,,
18348,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01346.csv,1,,,,,,,,,,,,,,
18349,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01347.csv,1,,,,,,,,,,,,,,
18350,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01348.csv,1,,,,,,,,,,,,,,
18351,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01349.csv,1,,,,,,,,,,,,,,
18352,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01350.csv,1,,,,,,,,,,,,,,
18353,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01351.csv,1,,,,,,,,,,,,,,
18354,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01352.csv,1,,,,,,,,,,,,,,
18355,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01353.csv,1,,,,,,,,,,,,,,
18356,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01354.csv,1,,,,,,,,,,,,,,
18357,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01355.csv,1,,,,,,,,,,,,,,
18358,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01356.csv,1,,,,,,,,,,,,,,
18359,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01357.csv,1,,,,,,,,,,,,,,
18360,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01358.csv,1,,,,,,,,,,,,,,
18361,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01359.csv,1,,,,,,,,,,,,,,
18362,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01360.csv,1,,,,,,,,,,,,,,
18363,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01361.csv,1,,,,,,,,,,,,,,
18364,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01362.csv,1,,,,,,,,,,,,,,
18365,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01363.csv,1,,,,,,,,,,,,,,
18366,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01364.csv,1,,,,,,,,,,,,,,
18367,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01365.csv,1,,,,,,,,,,,,,,
18368,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01366.csv,1,,,,,,,,,,,,,,
18369,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01367.csv,1,,,,,,,,,,,,,,
18370,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01368.csv,1,,,,,,,,,,,,,,
18371,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01369.csv,1,,,,,,,,,,,,,,
18372,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01370.csv,1,,,,,,,,,,,,,,
18373,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01371.csv,1,,,,,,,,,,,,,,
18374,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01372.csv,1,,,,,,,,,,,,,,
18375,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01373.csv,1,,,,,,,,,,,,,,
18376,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01374.csv,1,,,,,,,,,,,,,,
18377,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01375.csv,1,,,,,,,,,,,,,,
18378,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01376.csv,1,,,,,,,,,,,,,,
18379,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01377.csv,1,,,,,,,,,,,,,,
18380,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01378.csv,1,,,,,,,,,,,,,,
18381,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01379.csv,1,,,,,,,,,,,,,,
18382,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01380.csv,1,,,,,,,,,,,,,,
18383,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01381.csv,1,,,,,,,,,,,,,,
18384,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01382.csv,1,,,,,,,,,,,,,,
18385,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01383.csv,1,,,,,,,,,,,,,,
18386,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01384.csv,1,,,,,,,,,,,,,,
18387,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01385.csv,1,,,,,,,,,,,,,,
18388,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01386.csv,1,,,,,,,,,,,,,,
18389,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01387.csv,1,,,,,,,,,,,,,,
18390,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01388.csv,1,,,,,,,,,,,,,,
18391,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01389.csv,1,,,,,,,,,,,,,,
18392,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01390.csv,1,,,,,,,,,,,,,,
18393,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01391.csv,1,,,,,,,,,,,,,,
18394,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01392.csv,1,,,,,,,,,,,,,,
18395,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01393.csv,1,,,,,,,,,,,,,,
18396,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01394.csv,1,,,,,,,,,,,,,,
18397,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01395.csv,1,,,,,,,,,,,,,,
18398,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01396.csv,1,,,,,,,,,,,,,,
18399,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01397.csv,1,,,,,,,,,,,,,,
18400,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01398.csv,1,,,,,,,,,,,,,,
18401,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01399.csv,1,,,,,,,,,,,,,,
18402,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01400.csv,1,,,,,,,,,,,,,,
18403,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01401.csv,1,,,,,,,,,,,,,,
18404,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01402.csv,1,,,,,,,,,,,,,,
18405,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01403.csv,1,,,,,,,,,,,,,,
18406,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01404.csv,1,,,,,,,,,,,,,,
18407,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01405.csv,1,,,,,,,,,,,,,,
18408,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01406.csv,1,,,,,,,,,,,,,,
18409,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01407.csv,1,,,,,,,,,,,,,,
18410,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01408.csv,1,,,,,,,,,,,,,,
18411,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01409.csv,1,,,,,,,,,,,,,,
18412,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01410.csv,1,,,,,,,,,,,,,,
18413,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01411.csv,1,,,,,,,,,,,,,,
18414,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01412.csv,1,,,,,,,,,,,,,,
18415,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01413.csv,1,,,,,,,,,,,,,,
18416,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01414.csv,1,,,,,,,,,,,,,,
18417,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01415.csv,1,,,,,,,,,,,,,,
18418,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01416.csv,1,,,,,,,,,,,,,,
18419,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01417.csv,1,,,,,,,,,,,,,,
18420,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01418.csv,1,,,,,,,,,,,,,,
18421,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01419.csv,1,,,,,,,,,,,,,,
18422,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01420.csv,1,,,,,,,,,,,,,,
18423,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01421.csv,1,,,,,,,,,,,,,,
18424,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01422.csv,1,,,,,,,,,,,,,,
18425,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01423.csv,1,,,,,,,,,,,,,,
18426,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01424.csv,1,,,,,,,,,,,,,,
18427,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01425.csv,1,,,,,,,,,,,,,,
18428,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01426.csv,1,,,,,,,,,,,,,,
18429,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01427.csv,1,,,,,,,,,,,,,,
18430,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01428.csv,1,,,,,,,,,,,,,,
18431,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01429.csv,1,,,,,,,,,,,,,,
18432,3,RM_003_FEMTO,,,Test_Set/Bearing1_3/acc_01430.csv,1,,,,,,,,,,,,,,
