Id,Dataset_id,Name,Description,TYPE,File,Visiable,Label,Label_Description,RUL_label,RUL_label_description,Domain_id,Domain_description,Sample_rate,Sample_lenth,Channel,Fault_Diagnosis,Anomaly_Detection,Remaining_Life,Digital_Twin_Prediction,Fault_level,sample_rate,sample_length,channel
31052,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01646.csv,1,,,,,,,,,,,,,,,,,
31053,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01647.csv,1,,,,,,,,,,,,,,,,,
31054,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01648.csv,1,,,,,,,,,,,,,,,,,
31055,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01649.csv,1,,,,,,,,,,,,,,,,,
31056,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01650.csv,1,,,,,,,,,,,,,,,,,
31057,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01651.csv,1,,,,,,,,,,,,,,,,,
31058,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01652.csv,1,,,,,,,,,,,,,,,,,
31059,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01653.csv,1,,,,,,,,,,,,,,,,,
31060,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01654.csv,1,,,,,,,,,,,,,,,,,
31061,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01655.csv,1,,,,,,,,,,,,,,,,,
31062,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01656.csv,1,,,,,,,,,,,,,,,,,
31063,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01657.csv,1,,,,,,,,,,,,,,,,,
31064,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01658.csv,1,,,,,,,,,,,,,,,,,
31065,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01659.csv,1,,,,,,,,,,,,,,,,,
31066,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01660.csv,1,,,,,,,,,,,,,,,,,
31067,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01661.csv,1,,,,,,,,,,,,,,,,,
31068,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01662.csv,1,,,,,,,,,,,,,,,,,
31069,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01663.csv,1,,,,,,,,,,,,,,,,,
31070,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01664.csv,1,,,,,,,,,,,,,,,,,
31071,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01665.csv,1,,,,,,,,,,,,,,,,,
31072,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01666.csv,1,,,,,,,,,,,,,,,,,
31073,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01667.csv,1,,,,,,,,,,,,,,,,,
31074,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01668.csv,1,,,,,,,,,,,,,,,,,
31075,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01669.csv,1,,,,,,,,,,,,,,,,,
31076,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01670.csv,1,,,,,,,,,,,,,,,,,
31077,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01671.csv,1,,,,,,,,,,,,,,,,,
31078,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01672.csv,1,,,,,,,,,,,,,,,,,
31079,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01673.csv,1,,,,,,,,,,,,,,,,,
31080,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01674.csv,1,,,,,,,,,,,,,,,,,
31081,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01675.csv,1,,,,,,,,,,,,,,,,,
31082,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01676.csv,1,,,,,,,,,,,,,,,,,
31083,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01677.csv,1,,,,,,,,,,,,,,,,,
31084,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01678.csv,1,,,,,,,,,,,,,,,,,
31085,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01679.csv,1,,,,,,,,,,,,,,,,,
31086,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01680.csv,1,,,,,,,,,,,,,,,,,
31087,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01681.csv,1,,,,,,,,,,,,,,,,,
31088,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01682.csv,1,,,,,,,,,,,,,,,,,
31089,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01683.csv,1,,,,,,,,,,,,,,,,,
31090,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01684.csv,1,,,,,,,,,,,,,,,,,
31091,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01685.csv,1,,,,,,,,,,,,,,,,,
31092,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01686.csv,1,,,,,,,,,,,,,,,,,
31093,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01687.csv,1,,,,,,,,,,,,,,,,,
31094,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01688.csv,1,,,,,,,,,,,,,,,,,
31095,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01689.csv,1,,,,,,,,,,,,,,,,,
31096,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01690.csv,1,,,,,,,,,,,,,,,,,
31097,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01691.csv,1,,,,,,,,,,,,,,,,,
31098,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01692.csv,1,,,,,,,,,,,,,,,,,
31099,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01693.csv,1,,,,,,,,,,,,,,,,,
31100,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01694.csv,1,,,,,,,,,,,,,,,,,
31101,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01695.csv,1,,,,,,,,,,,,,,,,,
31102,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01696.csv,1,,,,,,,,,,,,,,,,,
31103,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01697.csv,1,,,,,,,,,,,,,,,,,
31104,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01698.csv,1,,,,,,,,,,,,,,,,,
31105,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01699.csv,1,,,,,,,,,,,,,,,,,
31106,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01700.csv,1,,,,,,,,,,,,,,,,,
31107,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01701.csv,1,,,,,,,,,,,,,,,,,
31108,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01702.csv,1,,,,,,,,,,,,,,,,,
31109,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01703.csv,1,,,,,,,,,,,,,,,,,
31110,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01704.csv,1,,,,,,,,,,,,,,,,,
31111,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01705.csv,1,,,,,,,,,,,,,,,,,
31112,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01706.csv,1,,,,,,,,,,,,,,,,,
31113,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01707.csv,1,,,,,,,,,,,,,,,,,
31114,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01708.csv,1,,,,,,,,,,,,,,,,,
31115,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01709.csv,1,,,,,,,,,,,,,,,,,
31116,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01710.csv,1,,,,,,,,,,,,,,,,,
31117,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01711.csv,1,,,,,,,,,,,,,,,,,
31118,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01712.csv,1,,,,,,,,,,,,,,,,,
31119,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01713.csv,1,,,,,,,,,,,,,,,,,
31120,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01714.csv,1,,,,,,,,,,,,,,,,,
31121,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01715.csv,1,,,,,,,,,,,,,,,,,
31122,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01716.csv,1,,,,,,,,,,,,,,,,,
31123,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01717.csv,1,,,,,,,,,,,,,,,,,
31124,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01718.csv,1,,,,,,,,,,,,,,,,,
31125,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01719.csv,1,,,,,,,,,,,,,,,,,
31126,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01720.csv,1,,,,,,,,,,,,,,,,,
31127,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01721.csv,1,,,,,,,,,,,,,,,,,
31128,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01722.csv,1,,,,,,,,,,,,,,,,,
31129,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01723.csv,1,,,,,,,,,,,,,,,,,
31130,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01724.csv,1,,,,,,,,,,,,,,,,,
31131,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01725.csv,1,,,,,,,,,,,,,,,,,
31132,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01726.csv,1,,,,,,,,,,,,,,,,,
31133,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01727.csv,1,,,,,,,,,,,,,,,,,
31134,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01728.csv,1,,,,,,,,,,,,,,,,,
31135,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01729.csv,1,,,,,,,,,,,,,,,,,
31136,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01730.csv,1,,,,,,,,,,,,,,,,,
31137,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01731.csv,1,,,,,,,,,,,,,,,,,
31138,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01732.csv,1,,,,,,,,,,,,,,,,,
31139,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01733.csv,1,,,,,,,,,,,,,,,,,
31140,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01734.csv,1,,,,,,,,,,,,,,,,,
31141,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01735.csv,1,,,,,,,,,,,,,,,,,
31142,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01736.csv,1,,,,,,,,,,,,,,,,,
31143,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01737.csv,1,,,,,,,,,,,,,,,,,
31144,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01738.csv,1,,,,,,,,,,,,,,,,,
31145,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01739.csv,1,,,,,,,,,,,,,,,,,
31146,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01740.csv,1,,,,,,,,,,,,,,,,,
31147,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01741.csv,1,,,,,,,,,,,,,,,,,
31148,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01742.csv,1,,,,,,,,,,,,,,,,,
31149,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01743.csv,1,,,,,,,,,,,,,,,,,
31150,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01744.csv,1,,,,,,,,,,,,,,,,,
31151,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01745.csv,1,,,,,,,,,,,,,,,,,
31152,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01746.csv,1,,,,,,,,,,,,,,,,,
31153,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01747.csv,1,,,,,,,,,,,,,,,,,
31154,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01748.csv,1,,,,,,,,,,,,,,,,,
31155,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01749.csv,1,,,,,,,,,,,,,,,,,
31156,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01750.csv,1,,,,,,,,,,,,,,,,,
31157,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01751.csv,1,,,,,,,,,,,,,,,,,
31158,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01752.csv,1,,,,,,,,,,,,,,,,,
31159,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01753.csv,1,,,,,,,,,,,,,,,,,
31160,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01754.csv,1,,,,,,,,,,,,,,,,,
31161,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01755.csv,1,,,,,,,,,,,,,,,,,
31162,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01756.csv,1,,,,,,,,,,,,,,,,,
31163,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01757.csv,1,,,,,,,,,,,,,,,,,
31164,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01758.csv,1,,,,,,,,,,,,,,,,,
31165,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01759.csv,1,,,,,,,,,,,,,,,,,
31166,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01760.csv,1,,,,,,,,,,,,,,,,,
31167,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01761.csv,1,,,,,,,,,,,,,,,,,
31168,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01762.csv,1,,,,,,,,,,,,,,,,,
31169,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01763.csv,1,,,,,,,,,,,,,,,,,
31170,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01764.csv,1,,,,,,,,,,,,,,,,,
31171,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01765.csv,1,,,,,,,,,,,,,,,,,
31172,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01766.csv,1,,,,,,,,,,,,,,,,,
31173,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01767.csv,1,,,,,,,,,,,,,,,,,
31174,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01768.csv,1,,,,,,,,,,,,,,,,,
31175,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01769.csv,1,,,,,,,,,,,,,,,,,
31176,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01770.csv,1,,,,,,,,,,,,,,,,,
31177,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01771.csv,1,,,,,,,,,,,,,,,,,
31178,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01772.csv,1,,,,,,,,,,,,,,,,,
31179,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01773.csv,1,,,,,,,,,,,,,,,,,
31180,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01774.csv,1,,,,,,,,,,,,,,,,,
31181,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01775.csv,1,,,,,,,,,,,,,,,,,
31182,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01776.csv,1,,,,,,,,,,,,,,,,,
31183,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01777.csv,1,,,,,,,,,,,,,,,,,
31184,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01778.csv,1,,,,,,,,,,,,,,,,,
31185,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01779.csv,1,,,,,,,,,,,,,,,,,
31186,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01780.csv,1,,,,,,,,,,,,,,,,,
31187,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01781.csv,1,,,,,,,,,,,,,,,,,
31188,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01782.csv,1,,,,,,,,,,,,,,,,,
31189,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01783.csv,1,,,,,,,,,,,,,,,,,
31190,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01784.csv,1,,,,,,,,,,,,,,,,,
31191,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01785.csv,1,,,,,,,,,,,,,,,,,
31192,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01786.csv,1,,,,,,,,,,,,,,,,,
31193,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01787.csv,1,,,,,,,,,,,,,,,,,
31194,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01788.csv,1,,,,,,,,,,,,,,,,,
31195,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01789.csv,1,,,,,,,,,,,,,,,,,
31196,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01790.csv,1,,,,,,,,,,,,,,,,,
31197,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01791.csv,1,,,,,,,,,,,,,,,,,
31198,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01792.csv,1,,,,,,,,,,,,,,,,,
31199,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01793.csv,1,,,,,,,,,,,,,,,,,
31200,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01794.csv,1,,,,,,,,,,,,,,,,,
31201,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01795.csv,1,,,,,,,,,,,,,,,,,
31202,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01796.csv,1,,,,,,,,,,,,,,,,,
31203,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01797.csv,1,,,,,,,,,,,,,,,,,
31204,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01798.csv,1,,,,,,,,,,,,,,,,,
31205,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01799.csv,1,,,,,,,,,,,,,,,,,
31206,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01800.csv,1,,,,,,,,,,,,,,,,,
31207,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01801.csv,1,,,,,,,,,,,,,,,,,
31208,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01802.csv,1,,,,,,,,,,,,,,,,,
31209,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01803.csv,1,,,,,,,,,,,,,,,,,
31210,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01804.csv,1,,,,,,,,,,,,,,,,,
31211,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01805.csv,1,,,,,,,,,,,,,,,,,
31212,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01806.csv,1,,,,,,,,,,,,,,,,,
31213,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01807.csv,1,,,,,,,,,,,,,,,,,
31214,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01808.csv,1,,,,,,,,,,,,,,,,,
31215,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01809.csv,1,,,,,,,,,,,,,,,,,
31216,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01810.csv,1,,,,,,,,,,,,,,,,,
31217,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01811.csv,1,,,,,,,,,,,,,,,,,
31218,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01812.csv,1,,,,,,,,,,,,,,,,,
31219,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01813.csv,1,,,,,,,,,,,,,,,,,
31220,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01814.csv,1,,,,,,,,,,,,,,,,,
31221,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01815.csv,1,,,,,,,,,,,,,,,,,
31222,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01816.csv,1,,,,,,,,,,,,,,,,,
31223,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01817.csv,1,,,,,,,,,,,,,,,,,
31224,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01818.csv,1,,,,,,,,,,,,,,,,,
31225,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01819.csv,1,,,,,,,,,,,,,,,,,
31226,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01820.csv,1,,,,,,,,,,,,,,,,,
31227,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01821.csv,1,,,,,,,,,,,,,,,,,
31228,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01822.csv,1,,,,,,,,,,,,,,,,,
31229,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01823.csv,1,,,,,,,,,,,,,,,,,
31230,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01824.csv,1,,,,,,,,,,,,,,,,,
31231,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01825.csv,1,,,,,,,,,,,,,,,,,
31232,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01826.csv,1,,,,,,,,,,,,,,,,,
31233,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01827.csv,1,,,,,,,,,,,,,,,,,
31234,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01828.csv,1,,,,,,,,,,,,,,,,,
31235,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01829.csv,1,,,,,,,,,,,,,,,,,
31236,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01830.csv,1,,,,,,,,,,,,,,,,,
31237,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01831.csv,1,,,,,,,,,,,,,,,,,
31238,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01832.csv,1,,,,,,,,,,,,,,,,,
31239,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01833.csv,1,,,,,,,,,,,,,,,,,
31240,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01834.csv,1,,,,,,,,,,,,,,,,,
31241,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01835.csv,1,,,,,,,,,,,,,,,,,
31242,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01836.csv,1,,,,,,,,,,,,,,,,,
31243,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01837.csv,1,,,,,,,,,,,,,,,,,
31244,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01838.csv,1,,,,,,,,,,,,,,,,,
31245,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01839.csv,1,,,,,,,,,,,,,,,,,
31246,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01840.csv,1,,,,,,,,,,,,,,,,,
31247,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01841.csv,1,,,,,,,,,,,,,,,,,
31248,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01842.csv,1,,,,,,,,,,,,,,,,,
31249,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01843.csv,1,,,,,,,,,,,,,,,,,
31250,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01844.csv,1,,,,,,,,,,,,,,,,,
31251,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01845.csv,1,,,,,,,,,,,,,,,,,
31252,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01846.csv,1,,,,,,,,,,,,,,,,,
31253,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01847.csv,1,,,,,,,,,,,,,,,,,
31254,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01848.csv,1,,,,,,,,,,,,,,,,,
31255,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01849.csv,1,,,,,,,,,,,,,,,,,
31256,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01850.csv,1,,,,,,,,,,,,,,,,,
31257,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01851.csv,1,,,,,,,,,,,,,,,,,
31258,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01852.csv,1,,,,,,,,,,,,,,,,,
31259,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01853.csv,1,,,,,,,,,,,,,,,,,
31260,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01854.csv,1,,,,,,,,,,,,,,,,,
31261,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01855.csv,1,,,,,,,,,,,,,,,,,
31262,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01856.csv,1,,,,,,,,,,,,,,,,,
31263,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01857.csv,1,,,,,,,,,,,,,,,,,
31264,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01858.csv,1,,,,,,,,,,,,,,,,,
31265,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01859.csv,1,,,,,,,,,,,,,,,,,
31266,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01860.csv,1,,,,,,,,,,,,,,,,,
31267,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01861.csv,1,,,,,,,,,,,,,,,,,
31268,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01862.csv,1,,,,,,,,,,,,,,,,,
31269,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01863.csv,1,,,,,,,,,,,,,,,,,
31270,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01864.csv,1,,,,,,,,,,,,,,,,,
31271,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01865.csv,1,,,,,,,,,,,,,,,,,
31272,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01866.csv,1,,,,,,,,,,,,,,,,,
31273,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01867.csv,1,,,,,,,,,,,,,,,,,
31274,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01868.csv,1,,,,,,,,,,,,,,,,,
31275,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01869.csv,1,,,,,,,,,,,,,,,,,
31276,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01870.csv,1,,,,,,,,,,,,,,,,,
31277,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01871.csv,1,,,,,,,,,,,,,,,,,
31278,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01872.csv,1,,,,,,,,,,,,,,,,,
31279,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01873.csv,1,,,,,,,,,,,,,,,,,
31280,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01874.csv,1,,,,,,,,,,,,,,,,,
31281,3,RM_003_FEMTO,,,Test_Set/Bearing2_3/acc_01875.csv,1,,,,,,,,,,,,,,,,,
