Id,Dataset_id,Name,Description,TYPE,File,Visiable,Label,RUL_label,RUL_label_description,Domain_id,Domain_description,Sample_rate,Sample_lenth,Channel,Fault_Diagnosis,Anomaly_Detection,Remaining_Life,Digital_Twin_Prediction,Fault_level
27909,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01138.csv,1,-1.0,0.4964570416297609,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27910,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01139.csv,1,-1.0,0.49601417183348095,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27911,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01140.csv,1,-1.0,0.495571302037201,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27912,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01141.csv,1,-1.0,0.4951284322409212,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27913,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01142.csv,1,-1.0,0.49468556244464124,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27914,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01143.csv,1,-1.0,0.4942426926483614,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27915,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01144.csv,1,-1.0,0.49379982285208146,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27916,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01145.csv,1,-1.0,0.49335695305580163,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27917,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01146.csv,1,-1.0,0.4929140832595217,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27918,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01147.csv,1,-1.0,0.49247121346324185,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27919,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01148.csv,1,-1.0,0.4920283436669619,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27920,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01149.csv,1,-1.0,0.49158547387068197,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27921,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01150.csv,1,-1.0,0.49114260407440213,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27922,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01151.csv,1,-1.0,0.4906997342781222,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27923,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01152.csv,1,-1.0,0.49025686448184236,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27924,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01153.csv,1,-1.0,0.4898139946855624,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27925,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01154.csv,1,-1.0,0.4893711248892826,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27926,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01155.csv,1,-1.0,0.48892825509300264,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27927,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01156.csv,1,-1.0,0.4884853852967228,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27928,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01157.csv,1,-1.0,0.48804251550044286,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27929,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01158.csv,1,-1.0,0.4875996457041629,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27930,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01159.csv,1,-1.0,0.4871567759078831,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27931,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01160.csv,1,-1.0,0.48671390611160315,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27932,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01161.csv,1,-1.0,0.4862710363153233,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27933,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01162.csv,1,-1.0,0.48582816651904337,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27934,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01163.csv,1,-1.0,0.48538529672276354,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27935,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01164.csv,1,-1.0,0.4849424269264836,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27936,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01165.csv,1,-1.0,0.48449955713020376,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27937,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01166.csv,1,-1.0,0.4840566873339238,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27938,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01167.csv,1,-1.0,0.483613817537644,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27939,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01168.csv,1,-1.0,0.48317094774136404,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27940,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01169.csv,1,-1.0,0.4827280779450841,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27941,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01170.csv,1,-1.0,0.48228520814880427,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27942,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01171.csv,1,-1.0,0.4818423383525243,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27943,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01172.csv,1,-1.0,0.4813994685562445,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27944,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01173.csv,1,-1.0,0.48095659875996455,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27945,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01174.csv,1,-1.0,0.4805137289636847,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27946,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01175.csv,1,-1.0,0.4800708591674048,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27947,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01176.csv,1,-1.0,0.47962798937112494,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27948,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01177.csv,1,-1.0,0.479185119574845,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27949,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01178.csv,1,-1.0,0.47874224977856505,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27950,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01179.csv,1,-1.0,0.4782993799822852,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27951,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01180.csv,1,-1.0,0.4778565101860053,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27952,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01181.csv,1,-1.0,0.47741364038972545,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27953,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01182.csv,1,-1.0,0.4769707705934455,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27954,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01183.csv,1,-1.0,0.47652790079716567,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27955,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01184.csv,1,-1.0,0.47608503100088573,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27956,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01185.csv,1,-1.0,0.4756421612046059,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27957,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01186.csv,1,-1.0,0.47519929140832595,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27958,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01187.csv,1,-1.0,0.474756421612046,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27959,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01188.csv,1,-1.0,0.4743135518157662,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27960,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01189.csv,1,-1.0,0.47387068201948623,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27961,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01190.csv,1,-1.0,0.4734278122232064,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27962,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01191.csv,1,-1.0,0.47298494242692646,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27963,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01192.csv,1,-1.0,0.4725420726306466,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27964,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01193.csv,1,-1.0,0.4720992028343667,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27965,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01194.csv,1,-1.0,0.47165633303808685,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27966,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01195.csv,1,-1.0,0.4712134632418069,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27967,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01196.csv,1,-1.0,0.47077059344552696,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27968,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01197.csv,1,-1.0,0.47032772364924713,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27969,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01198.csv,1,-1.0,0.4698848538529672,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27970,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01199.csv,1,-1.0,0.46944198405668736,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27971,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01200.csv,1,-1.0,0.4689991142604074,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27972,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01201.csv,1,-1.0,0.4685562444641276,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27973,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01202.csv,1,-1.0,0.46811337466784764,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27974,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01203.csv,1,-1.0,0.4676705048715678,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27975,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01204.csv,1,-1.0,0.46722763507528786,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27976,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01205.csv,1,-1.0,0.4667847652790079,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27977,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01206.csv,1,-1.0,0.4663418954827281,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27978,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01207.csv,1,-1.0,0.46589902568644814,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27979,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01208.csv,1,-1.0,0.4654561558901683,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27980,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01209.csv,1,-1.0,0.46501328609388837,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27981,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01210.csv,1,-1.0,0.46457041629760853,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27982,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01211.csv,1,-1.0,0.4641275465013286,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27983,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01212.csv,1,-1.0,0.46368467670504876,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27984,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01213.csv,1,-1.0,0.4632418069087688,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27985,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01214.csv,1,-1.0,0.4627989371124889,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27986,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01215.csv,1,-1.0,0.46235606731620904,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27987,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01216.csv,1,-1.0,0.4619131975199291,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27988,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01217.csv,1,-1.0,0.46147032772364927,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27989,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01218.csv,1,-1.0,0.4610274579273693,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27990,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01219.csv,1,-1.0,0.4605845881310895,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27991,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01220.csv,1,-1.0,0.46014171833480955,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27992,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01221.csv,1,-1.0,0.4596988485385297,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27993,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01222.csv,1,-1.0,0.45925597874224977,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27994,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01223.csv,1,-1.0,0.45881310894596994,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27995,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01224.csv,1,-1.0,0.45837023914969,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27996,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01225.csv,1,-1.0,0.45792736935341005,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27997,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01226.csv,1,-1.0,0.4574844995571302,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27998,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01227.csv,1,-1.0,0.4570416297608503,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
27999,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01228.csv,1,-1.0,0.45659875996457044,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28000,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01229.csv,1,-1.0,0.4561558901682905,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28001,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01230.csv,1,-1.0,0.45571302037201067,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28002,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01231.csv,1,-1.0,0.4552701505757307,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28003,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01232.csv,1,-1.0,0.4548272807794509,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28004,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01233.csv,1,-1.0,0.45438441098317095,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28005,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01234.csv,1,-1.0,0.453941541186891,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28006,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01235.csv,1,-1.0,0.4534986713906112,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28007,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01236.csv,1,-1.0,0.45305580159433123,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28008,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01237.csv,1,-1.0,0.4526129317980514,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28009,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01238.csv,1,-1.0,0.45217006200177146,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28010,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01239.csv,1,-1.0,0.4517271922054916,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28011,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01240.csv,1,-1.0,0.4512843224092117,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28012,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01241.csv,1,-1.0,0.45084145261293185,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28013,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01242.csv,1,-1.0,0.4503985828166519,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28014,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01243.csv,1,-1.0,0.44995571302037196,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28015,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01244.csv,1,-1.0,0.44951284322409213,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28016,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01245.csv,1,-1.0,0.4490699734278122,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28017,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01246.csv,1,-1.0,0.44862710363153235,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28018,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01247.csv,1,-1.0,0.4481842338352524,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28019,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01248.csv,1,-1.0,0.4477413640389726,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28020,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01249.csv,1,-1.0,0.44729849424269263,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28021,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01250.csv,1,-1.0,0.4468556244464128,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28022,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01251.csv,1,-1.0,0.44641275465013286,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28023,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01252.csv,1,-1.0,0.4459698848538529,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28024,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01253.csv,1,-1.0,0.4455270150575731,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28025,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01254.csv,1,-1.0,0.44508414526129314,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28026,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01255.csv,1,-1.0,0.4446412754650133,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28027,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01256.csv,1,-1.0,0.44419840566873336,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28028,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01257.csv,1,-1.0,0.44375553587245353,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28029,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01258.csv,1,-1.0,0.4433126660761736,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28030,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01259.csv,1,-1.0,0.44286979627989376,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28031,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01260.csv,1,-1.0,0.4424269264836138,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28032,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01261.csv,1,-1.0,0.44198405668733387,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28033,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01262.csv,1,-1.0,0.44154118689105404,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28034,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01263.csv,1,-1.0,0.4410983170947741,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28035,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01264.csv,1,-1.0,0.44065544729849426,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28036,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01265.csv,1,-1.0,0.4402125775022143,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28037,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01266.csv,1,-1.0,0.4397697077059345,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28038,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01267.csv,1,-1.0,0.43932683790965454,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28039,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01268.csv,1,-1.0,0.4388839681133747,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28040,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01269.csv,1,-1.0,0.43844109831709477,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28041,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01270.csv,1,-1.0,0.4379982285208148,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28042,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01271.csv,1,-1.0,0.437555358724535,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28043,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01272.csv,1,-1.0,0.43711248892825505,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28044,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01273.csv,1,-1.0,0.4366696191319752,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28045,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01274.csv,1,-1.0,0.4362267493356953,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28046,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01275.csv,1,-1.0,0.43578387953941544,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28047,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01276.csv,1,-1.0,0.4353410097431355,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28048,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01277.csv,1,-1.0,0.43489813994685567,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28049,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01278.csv,1,-1.0,0.4344552701505757,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28050,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01279.csv,1,-1.0,0.4340124003542959,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28051,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01280.csv,1,-1.0,0.43356953055801595,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28052,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01281.csv,1,-1.0,0.433126660761736,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28053,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01282.csv,1,-1.0,0.43268379096545617,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
28054,3,RM_003_FEMTO,,,Test_Set/Bearing1_7/acc_01283.csv,1,-1.0,0.43224092116917623,,0.0,1800rpm_4000N,25600.0,2560.0,2.0,False,True,True,True,
