arm,seed,role,branch,feature_dim,input_weight_parameters,metric,unit,mean,median,n,n_missing,n_batches,sampled_window_visits,measurement_status,derivation,summary_scope,artifact
RO,42,core,envelope,8,24,mean_unscaled_squared_norm,native feature units squared,0.01028663603635505,0.009388426784425974,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,envelope,8,24,median_scaled_norm,scaled feature units,0.025156816178932787,0.024186542257666588,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,envelope,8,24,median_unscaled_norm,native feature units,0.0711542212527473,0.06840987217540413,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,envelope,8,24,input_weight_gradient_norm,loss per native parameter coordinate,0.010779884280753322,0.009588736575096846,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,envelope,8,24,raw_input_weight_norm,native weight coordinates,0.7300183694586158,0.7566614747047424,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,envelope,8,24,effective_input_weight_norm,native weight coordinates,0.7300183694586158,0.7566614747047424,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,envelope,8,24,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,mean_scaled_squared_norm,scaled feature units squared,10.55265917634964,10.658472537994385,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,mean_unscaled_squared_norm,native feature units squared,675.3701872863769,682.1422424316406,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,median_scaled_norm,scaled feature units,3.3014803116321563,3.318260669708252,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,median_unscaled_norm,native feature units,26.41184249305725,26.546085357666016,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,input_weight_gradient_norm,loss per native parameter coordinate,1.2048023295551538,1.1153764128684998,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,raw_input_weight_norm,native weight coordinates,0.6600113460272551,0.6991888284683228,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,effective_input_weight_norm,native weight coordinates,0.6600113460272551,0.6991888284683228,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_short,64,192,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,mean_scaled_squared_norm,scaled feature units squared,7.524210076808929,7.534460783004761,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,mean_unscaled_squared_norm,native feature units squared,240.77472245788573,241.10274505615234,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,median_scaled_norm,scaled feature units,2.7696417315006254,2.7942055463790894,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,median_unscaled_norm,native feature units,15.66745959841075,15.806413518989732,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,input_weight_gradient_norm,loss per native parameter coordinate,1.0220423025488854,0.9531171023845673,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,raw_input_weight_norm,native weight coordinates,0.44276618318259714,0.46853141486644745,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,effective_input_weight_norm,native weight coordinates,0.44276618318259714,0.46853141486644745,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,morlet,32,96,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,mean_scaled_squared_norm,scaled feature units squared,9.724477717399598,9.821154117584229,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,mean_unscaled_squared_norm,native feature units squared,622.3665739135743,628.5538635253906,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,median_scaled_norm,scaled feature units,3.176227657556534,3.1979267597198486,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,median_unscaled_norm,native feature units,25.409821260452272,25.58341407775879,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,input_weight_gradient_norm,loss per native parameter coordinate,1.1597742993682623,1.0687430500984192,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,raw_input_weight_norm,native weight coordinates,0.65123351316154,0.6904819905757904,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,effective_input_weight_norm,native weight coordinates,0.65123351316154,0.6904819905757904,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stft_long,64,192,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,mean_scaled_squared_norm,scaled feature units squared,5.91907683467865,5.9220123291015625,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,mean_unscaled_squared_norm,native feature units squared,189.4104587097168,189.50439453125,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,median_scaled_norm,scaled feature units,2.426838875770569,2.441170334815979,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,median_unscaled_norm,native feature units,13.728273807236054,13.809344782238508,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,input_weight_gradient_norm,loss per native parameter coordinate,0.8958520626351237,0.8360716700553894,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,raw_input_weight_norm,native weight coordinates,0.4488750417754054,0.4766620993614197,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,effective_input_weight_norm,native weight coordinates,0.4488750417754054,0.4766620993614197,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,mexican_hat,32,96,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,mean_scaled_squared_norm,scaled feature units squared,17.509509525299073,17.533218383789062,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,mean_unscaled_squared_norm,native feature units squared,700.3803810119629,701.3287353515625,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,median_scaled_norm,scaled feature units,4.219409244537354,4.241060495376587,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,median_unscaled_norm,native feature units,26.685887186216824,26.82282171990404,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,input_weight_gradient_norm,loss per native parameter coordinate,1.5366940826177597,1.4247910380363464,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,raw_input_weight_norm,native weight coordinates,0.6204478239491582,0.6592147946357727,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,effective_input_weight_norm,native weight coordinates,0.6204478239491582,0.6592147946357727,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,stockwell,40,120,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,mean_scaled_squared_norm,scaled feature units squared,10.06796904373169,10.16788101196289,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,mean_unscaled_squared_norm,native feature units squared,322.1750093994141,325.3721923828125,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,median_scaled_norm,scaled feature units,3.214127722263336,3.2149178981781006,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,median_unscaled_norm,native feature units,18.18185206409662,18.1863219740779,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,input_weight_gradient_norm,loss per native parameter coordinate,1.1764256333708762,1.0905911326408386,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,raw_input_weight_norm,native weight coordinates,0.42961758802831174,0.4542396515607834,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,effective_input_weight_norm,native weight coordinates,0.42961758802831174,0.4542396515607834,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,42,core,chirplet_up,32,96,effective_output_weight_norm,native weight coordinates,2.4641372526288032,2.608708620071411,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_42/training_features.csv
RO,123,core,reference,36,108,mean_scaled_squared_norm,scaled feature units squared,0.02910477677732706,0.024302472360432148,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,mean_unscaled_squared_norm,native feature units squared,1.0477719639837741,0.8748890049755573,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,median_scaled_norm,scaled feature units,0.11672324199974538,0.11249158903956413,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,median_unscaled_norm,native feature units,0.7003394519984723,0.6749495342373848,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,input_weight_gradient_norm,loss per native parameter coordinate,0.059621333013288674,0.053323568776249886,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,raw_input_weight_norm,native weight coordinates,1.9044253995791078,2.034312129020691,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,effective_input_weight_norm,native weight coordinates,1.9044253995791078,2.034312129020691,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,reference,36,108,effective_output_weight_norm,native weight coordinates,2.425031001508236,2.5777748823165894,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,mean_scaled_squared_norm,scaled feature units squared,0.0012909098835370968,0.0011345858802087605,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,mean_unscaled_squared_norm,native feature units squared,0.010327279068296774,0.009076687041670084,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,median_scaled_norm,scaled feature units,0.025541141360998155,0.02466605044901371,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,median_unscaled_norm,native feature units,0.07224125702242401,0.06976612615034833,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,input_weight_gradient_norm,loss per native parameter coordinate,0.010987687876215204,0.009921744000166655,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,raw_input_weight_norm,native weight coordinates,0.6844075586721301,0.7106764912605286,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,effective_input_weight_norm,native weight coordinates,0.6844075586721301,0.7106764912605286,1000,0,1000,12000,recorded,effective capped first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,envelope,8,24,effective_output_weight_norm,native weight coordinates,2.425031001508236,2.5777748823165894,1000,0,1000,12000,recorded,whole effective output matrix norm; repeated across branch rows,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,mean_scaled_squared_norm,scaled feature units squared,10.557001826286315,10.696016788482666,1000,0,1000,12000,recorded,recorded within-batch mean of ||z/sqrt(d)||^2,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,mean_unscaled_squared_norm,native feature units squared,675.6481168823242,684.5450744628906,1000,0,1000,12000,recorded,d times recorded mean_scaled_squared_norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,median_scaled_norm,scaled feature units,3.296707934856415,3.312204122543335,1000,0,1000,12000,recorded,recorded within-batch median of ||z/sqrt(d)||; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,median_unscaled_norm,native feature units,26.37366347885132,26.49763298034668,1000,0,1000,12000,recorded,sqrt(d) times recorded median_scaled_norm; not pooled-window median,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,input_weight_gradient_norm,loss per native parameter coordinate,1.2019738823473454,1.1101576685905457,1000,0,1000,12000,recorded,raw first-readout parameter gradient Frobenius norm; MLP input-column block,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
RO,123,core,stft_short,64,192,raw_input_weight_norm,native weight coordinates,0.6390787583142519,0.6773548424243927,1000,0,1000,12000,recorded,raw first-readout input-column-block Frobenius norm,"equal-weight summaries of recorded source-training batch statistics; changing models, not frozen population estimates",/tmp/p01-d1-20260919-1irHPs/artifacts/d1_pu_20260919/core/RO/seed_123/training_features.csv
