name,arm,seed,split,role,alpha,predictor,scope,metric,value,lower,upper,represented_classes,condition_class_support,classes,global_groups
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:2,ce,0.9352294085174799,0.49859567567706103,1.3718631413578986,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:2,brier,0.5778985807875004,0.28721153670310484,0.8713870874484891,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:3,ce,0.9275921282172203,0.4985008493065834,1.3615163205564023,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:3,brier,0.5561023879631737,0.2712736669018579,0.8409311090244895,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,source,ce,0.9280897381156682,0.494533212830623,1.3616462634007134,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,source,brier,0.5684400647159097,0.27719840489340725,0.859681724538412,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_42,RC,42,validation,direct,1.0,deployed,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:0,ce,0.9151167763769626,0.5122365137934685,1.317997038960457,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:0,brier,0.5733946470056425,0.28946890490913624,0.8555296072534505,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:0,accuracy,0.5100000000000001,0.10999999999999997,0.91,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:0,macro_f1,0.39377289377289376,0.1032863849765258,0.6396396396396397,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:2,ce,0.9234635169059038,0.5182137115299701,1.3287133222818377,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:2,brier,0.575553552832546,0.29972902451387406,0.8513780811512179,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:2,accuracy,0.57,0.16999999999999998,0.97,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:2,macro_f1,0.4209621993127148,0.1111111111111111,0.6581196581196581,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:3,ce,0.9190982913970946,0.5286938232183456,1.3095027595758437,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:3,brier,0.5585074839223549,0.29555733268157625,0.8214576351631339,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:3,accuracy,0.48999999999999994,0.08999999999999997,0.89,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,condition:3,macro_f1,0.3838951310861423,0.08695652173913042,0.6330275229357798,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,source,ce,0.9192261948933202,0.5197146828472614,1.3187377069393793,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,source,brier,0.5691518945868478,0.29551534798442824,0.8427884411892674,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,source,accuracy,0.5233333333333333,0.12333333333333331,0.9233333333333333,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,candidate,source,macro_f1,0.39954340805725025,0.1111111111111111,0.6435956068983592,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:0,ce,0.9151167763769626,0.5122365137934685,1.317997038960457,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:0,brier,0.5733946470056425,0.28946890490913624,0.8555296072534505,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:0,accuracy,0.5100000000000001,0.10999999999999997,0.91,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:0,macro_f1,0.39377289377289376,0.1032863849765258,0.6396396396396397,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:2,ce,0.9234635169059038,0.5182137115299701,1.3287133222818377,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:2,brier,0.575553552832546,0.29972902451387406,0.8513780811512179,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:2,accuracy,0.57,0.16999999999999998,0.97,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:2,macro_f1,0.4209621993127148,0.1111111111111111,0.6581196581196581,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:3,ce,0.9190982913970946,0.5286938232183456,1.3095027595758437,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:3,brier,0.5585074839223549,0.29555733268157625,0.8214576351631339,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:3,accuracy,0.48999999999999994,0.08999999999999997,0.89,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,condition:3,macro_f1,0.3838951310861423,0.08695652173913042,0.6330275229357798,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,source,ce,0.9192261948933202,0.5197146828472614,1.3187377069393793,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,source,brier,0.5691518945868478,0.29551534798442824,0.8427884411892674,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,source,accuracy,0.5233333333333333,0.12333333333333331,0.9233333333333333,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_123,RC,123,validation,direct,1.0,deployed,source,macro_f1,0.39954340805725025,0.1111111111111111,0.6435956068983592,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:0,ce,0.9192090214043855,0.5097595874965191,1.328658455312252,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:0,brier,0.5742694527661157,0.28921123439302876,0.855943720254559,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:0,accuracy,0.59,0.19000000000000003,0.99,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:0,macro_f1,0.42929292929292934,0.1111111111111111,0.6638655462184874,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:2,ce,0.9321551230549812,0.5207607287168503,1.3435495173931122,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:2,brier,0.5806004389294456,0.30164301267231586,0.8551503977637696,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:2,accuracy,0.59,0.19000000000000003,0.99,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:2,macro_f1,0.42929292929292934,0.1111111111111111,0.6638655462184874,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:3,ce,0.9238539627194406,0.5167114356160164,1.3309964898228643,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:3,brier,0.5585769977380809,0.2864447700584183,0.8307092254177435,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,source,ce,0.9250727023929358,0.515743917276462,1.3344014875094097,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,source,brier,0.5711489631445473,0.2950301451437375,0.8472677811453574,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,source,accuracy,0.5933333333333333,0.19333333333333336,0.9933333333333333,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,candidate,source,macro_f1,0.43063973063973066,0.1111111111111111,0.6647992530345471,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:0,ce,0.9192090214043855,0.5097595874965191,1.328658455312252,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:0,brier,0.5742694527661157,0.28921123439302876,0.855943720254559,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:0,accuracy,0.59,0.19000000000000003,0.99,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:0,macro_f1,0.42929292929292934,0.1111111111111111,0.6638655462184874,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:2,ce,0.9321551230549812,0.5207607287168503,1.3435495173931122,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:2,brier,0.5806004389294456,0.30164301267231586,0.8551503977637696,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:2,accuracy,0.59,0.19000000000000003,0.99,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:2,macro_f1,0.42929292929292934,0.1111111111111111,0.6638655462184874,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:3,ce,0.9238539627194406,0.5167114356160164,1.3309964898228643,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:3,brier,0.5585769977380809,0.2864447700584183,0.8307092254177435,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,source,ce,0.9250727023929358,0.515743917276462,1.3344014875094097,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,source,brier,0.5711489631445473,0.2950301451437375,0.8472677811453574,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,source,accuracy,0.5933333333333333,0.19333333333333336,0.9933333333333333,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
RC_seed_456,RC,456,validation,direct,1.0,deployed,source,macro_f1,0.43063973063973066,0.1111111111111111,0.6647992530345471,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:0,ce,1.3286489994823933,0.7646965479850769,1.8698770537972451,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:0,brier,0.9026345349382165,0.46217533785513887,1.3306179658073851,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:0,accuracy,0.21000000000000002,0.0,0.6099999999999999,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:0,macro_f1,0.16507936507936508,0.0,0.3174603174603175,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:2,ce,1.1524404087290168,0.6040955029800534,1.674675751328468,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:2,brier,0.802815167629148,0.39500313387208263,1.2183387511865116,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:2,accuracy,0.27999999999999997,0.0,0.68,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:2,macro_f1,0.32380952380952377,0.0,0.4761904761904762,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:3,ce,1.975224977824837,0.44207326410338277,4.3622600892186165,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:3,brier,0.8433095578757127,0.3009212764829029,1.4883903924851103,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:3,accuracy,0.37999999999999995,0.03,0.75,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,condition:3,macro_f1,0.28985507246376807,0.08695652173913042,0.4057971014492754,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,source,ce,1.485438128678749,0.6081016570391754,2.6348250703016918,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
ResNet1D_seed_42,ResNet1D,42,validation,direct,1.0,candidate,source,brier,0.8495864201476925,0.39556890178189413,1.3455592567447272,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
